Market-Date,JBLU-Open-(USD),JBLU-Close-(USD),JBLU-Day-Price-Increase-(%),JBLU-Went-Up?,UAL-Open-(USD),UAL-Close-(USD),UAL-Day-Price-Increase-(%),UAL-Went-Up?,AAL-Open-(USD),AAL-Close-(USD),AAL-Day-Price-Increase-(%),AAL-Went-Up?,Average-Airline-Increase-(%),Average-Airline-Increase-Went-Up?,XOM-Open-(USD),XOM-Close-(USD),XOM-Day-Price-Increase-(%),XOM-Went-Up?,before-or-during-Covid,new-world-cases,new-world-cases-increase-(%),total-world-cases,total-world-cases-increase-(%),new-usa-cases,new-usa-cases-increase-(%),total-usa-cases,total-usa-cases-increase-(%),new-world-vaccinated,new-world-vaccinated-increase-(%),total-world-vaccinated,total-world-vaccinated-increase-(%),new-usa-vaccinated,new-usa-vaccinated-increase-(%),total-usa-vaccinated,total-usa-vaccinated-increase-(%)
8/10/2020,10.85,11.69,7.741935484,TRUE,34.65,37.54,8.340548341,TRUE,13.29,14,5.342362679,TRUE,7.141615501,TRUE,43.99,44.51,1.182086838,TRUE,during,2955027,158.3544328,82308745,3.723867103,169578,180.5724686,5100448,3.439109123,0,0,0,0,0,0,0,0
8/11/2020,12.34,11.71,-5.10534846,FALSE,39.64,36.83,-7.088799193,FALSE,15.02,13.73,-8.588548602,FALSE,-6.927565418,FALSE,45.5,44.97,-1.164835165,FALSE,during,1073769,-63.66297161,83382514,1.304562474,56873,-66.46204107,5157321,1.115058912,0,0,0,0,0,0,0,0
8/12/2020,11.95,11.61,-2.845188285,FALSE,37.55,36.4,-3.062583222,FALSE,14.03,13.54,-3.492516037,FALSE,-3.133429181,FALSE,44.46,44.09,-0.8322087269,FALSE,during,1113339,3.685150158,84495853,1.335218797,55228,-2.892409403,5212549,1.070866056,0,0,0,0,0,0,0,0
8/13/2020,11.39,11.34,-0.4389815628,FALSE,35.75,35.81,0.1678321678,TRUE,13.19,13.3,0.8339651251,TRUE,0.1876052434,TRUE,43.5,43.01,-1.126436782,FALSE,during,1178237,5.829132007,85674090,1.394431748,51454,-6.833490259,5264003,0.9871178189,0,0,0,0,0,0,0,0
8/14/2020,11.24,11.48,2.135231317,TRUE,35.35,36.18,2.347949081,TRUE,13.11,13.33,1.678108314,TRUE,2.053762904,TRUE,42.6,43.2,1.408450704,TRUE,during,1244937,5.661000291,86919027,1.453107935,70085,36.20904109,5334088,1.331401217,0,0,0,0,0,0,0,0
8/17/2020,11.58,11.13,-3.886010363,FALSE,36.21,34.4,-4.998619166,FALSE,13.32,12.62,-5.255255255,FALSE,-4.713294928,FALSE,43.17,42.64,-1.227704424,FALSE,during,2727894,119.1190398,89646921,3.138431359,124890,78.19790255,5458978,2.341356198,0,0,0,0,0,0,0,0
8/18/2020,11.11,11.05,-0.5400540054,FALSE,34.39,33.98,-1.192207037,FALSE,12.6,12.6,0,FALSE,-0.5774203475,FALSE,42.59,42.43,-0.3756750411,FALSE,during,1051336,-61.45979279,90698257,1.172751934,44991,-63.97549844,5503969,0.8241652558,0,0,0,0,0,0,0,0
8/19/2020,11.08,10.98,-0.9025270758,FALSE,34.36,34.44,0.2328288708,TRUE,12.65,12.68,0.2371541502,TRUE,-0.1441813516,FALSE,42.35,41.96,-0.9208972845,FALSE,during,1128019,7.293862286,91826276,1.243705268,45909,2.040408082,5549878,0.8341071688,0,0,0,0,0,0,0,0
8/20/2020,10.81,10.82,0.09250693802,TRUE,33.92,34.05,0.383254717,TRUE,12.38,12.5,0.9693053312,TRUE,0.4816889954,TRUE,41.69,41.32,-0.8875029983,FALSE,during,1106042,-1.948282786,92932318,1.204494017,45127,-1.70336971,5595005,0.813116973,0,0,0,0,0,0,0,0
8/21/2020,10.7576,10.56,-1.836840931,FALSE,33.8,33.04,-2.24852071,FALSE,12.44,12.16,-2.250803859,FALSE,-2.112055167,FALSE,41.3,41.01,-0.7021791768,FALSE,during,1069392,-3.313617385,94001710,1.150721324,47908,6.162607751,5642913,0.8562637567,0,0,0,0,0,0,0,0
8/24/2020,10.768,11.43,6.147845468,TRUE,33.67,36.32,7.870507871,TRUE,12.44,13.44,8.038585209,TRUE,7.352312849,TRUE,41.28,42.22,2.277131783,TRUE,during,2827429,164.3959371,96829139,3.007848474,111253,132.2221758,5754166,1.971552636,0,0,0,0,0,0,0,0
8/25/2020,11.66,11.37,-2.487135506,FALSE,36.44,35.22,-3.347969265,FALSE,13.69,13.14,-4.017531045,FALSE,-3.284211939,FALSE,41.66,40.88,-1.872299568,FALSE,during,998234,-64.69463955,97827373,1.03092314,42554,-61.75024494,5796720,0.7395337569,0,0,0,0,0,0,0,0
8/26/2020,11.36,11.15,-1.848591549,FALSE,35.26,34.25,-2.864435621,FALSE,13.11,12.79,-2.440884821,FALSE,-2.38463733,FALSE,40.64,40.01,-1.55019685,FALSE,during,1142755,14.47766756,98970128,1.168134199,42185,-0.8671335245,5838905,0.7277391352,0,0,0,0,0,0,0,0
8/27/2020,11.4,11.6,1.754385965,TRUE,35.5,36.22,2.028169014,TRUE,13.43,13.28,-1.116902457,FALSE,0.8885508407,TRUE,40,39.74,-0.65,FALSE,during,1178761,3.150806603,100148889,1.191027054,50429,19.54249141,5889334,0.8636722125,0,0,0,0,0,0,0,0
8/28/2020,11.8,11.97,1.440677966,TRUE,37.14,37.34,0.5385029618,TRUE,13.59,13.59,0,FALSE,0.6597269759,TRUE,39.84,40.69,2.133534137,TRUE,during,1167243,-0.977127679,101316132,1.165507687,46313,-8.161970295,5935647,0.7863877308,0,0,0,0,0,0,0,0
8/31/2020,11.85,11.52,-2.784810127,FALSE,37.25,36,-3.355704698,FALSE,13.6,13.05,-4.044117647,FALSE,-3.394877491,FALSE,40.64,39.94,-1.722440945,FALSE,during,3037123,160.1962916,104353255,2.99766971,110736,139.1034915,6046383,1.865609596,0,0,0,0,0,0,0,0
9/1/2020,11.34,11.45,0.9700176367,TRUE,35.25,36.01,2.156028369,TRUE,12.86,13.1,1.866251944,TRUE,1.664099317,TRUE,39.75,39.43,-0.8050314465,FALSE,during,1087836,-64.18202358,105441091,1.042455264,41966,-62.10265858,6088349,0.6940678419,0,0,0,0,0,0,0,0
9/2/2020,11.46,11.68,1.919720768,TRUE,36.1,36.89,2.188365651,TRUE,12.94,13.23,2.241112828,TRUE,2.116399749,TRUE,39.23,39.19,-0.1019627836,FALSE,during,1151568,5.858603687,106592659,1.092143479,40106,-4.432159367,6128455,0.658733591,0,0,0,0,0,0,0,0
9/3/2020,11.75,11.75,0,FALSE,37.13,37.4,0.7271747913,TRUE,13.4,13.36,-0.2985074627,FALSE,0.1428891095,TRUE,39.2,39.11,-0.2295918367,FALSE,during,1167080,1.347032915,107759739,1.094897164,45195,12.68887448,6173650,0.7374615625,0,0,0,0,0,0,0,0
9/4/2020,11.9,12.13,1.932773109,TRUE,38.15,38.21,0.1572739187,TRUE,13.65,13.61,-0.293040293,FALSE,0.5990022449,TRUE,39.46,39.08,-0.9630005068,FALSE,during,1236330,5.933612092,108996069,1.147302333,48653,7.651288859,6222303,0.7880751257,0,0,0,0,0,0,0,0
9/8/2020,12,12.44,3.666666667,TRUE,37.3,37.28,-0.05361930295,FALSE,13.36,13.63,2.020958084,TRUE,1.878001816,TRUE,38.25,38.18,-0.1830065359,FALSE,during,3994549,223.0973122,112990618,3.664856023,124074,155.01819,6346377,1.994020542,0,0,0,0,0,0,0,0
9/9/2020,12.47,12.25,-1.764234162,FALSE,36.9,36.03,-2.357723577,FALSE,13.48,13.05,-3.189910979,FALSE,-2.437289573,FALSE,38.35,37.95,-1.043024772,FALSE,during,1168604,-70.74503279,114159222,1.034248702,33834,-72.73078969,6380211,0.5331230716,0,0,0,0,0,0,0,0
9/10/2020,12.415,12.25,-1.329037455,FALSE,36.35,36.45,0.2751031637,TRUE,13.21,13.01,-1.514004542,FALSE,-0.8559796111,FALSE,38.27,37,-3.318526261,FALSE,during,1250690,7.024278541,115409912,1.095566331,39629,17.12774133,6419840,0.6211236588,0,0,0,0,0,0,0,0
9/11/2020,12.29,12.34,0.4068348251,TRUE,36.63,36.07,-1.528801529,FALSE,13.08,12.95,-0.993883792,FALSE,-0.7052834986,FALSE,37.13,36.9,-0.6194451926,FALSE,during,1299840,3.929830733,116709752,1.126281077,44820,13.09899316,6464660,0.6981482405,0,0,0,0,0,0,0,0
9/14/2020,12.5,12.63,1.04,TRUE,36.3,36.74,1.212121212,TRUE,13.02,13.26,1.843317972,TRUE,1.365146395,TRUE,36.91,36.66,-0.6773232186,FALSE,during,3302205,154.0470366,120011957,2.829416517,118791,165.0401606,6583451,1.837544434,0,0,0,0,0,0,0,0
9/15/2020,12.7,12.62,-0.6299212598,FALSE,36.84,36.8,-0.108577633,FALSE,13.27,13.14,-0.9796533534,FALSE,-0.5727174154,FALSE,36.8,36.27,-1.440217391,FALSE,during,1151633,-65.12533292,121163590,0.9595985507,37418,-68.50098071,6620869,0.5683645249,0,0,0,0,0,0,0,0
9/16/2020,12.69,13,2.4428684,TRUE,36.9,38.3,3.79403794,TRUE,13.21,13.8,4.466313399,TRUE,3.567739913,TRUE,36.46,37.81,3.702687877,TRUE,during,1255825,9.047326709,122419415,1.03647061,38353,2.49879737,6659222,0.5792744125,0,0,0,0,0,0,0,0
9/17/2020,12.84,12.91,0.5451713396,TRUE,37.69,38.36,1.777659857,TRUE,13.5,13.63,0.962962963,TRUE,1.09526472,TRUE,37.35,37.8,1.204819277,TRUE,during,1302155,3.689208289,123721570,1.063683403,45440,18.47834589,6704662,0.6823619936,0,0,0,0,0,0,0,0
9/18/2020,12.8,12.65,-1.171875,FALSE,38.16,36.97,-3.118448637,FALSE,13.51,13.19,-2.36861584,FALSE,-2.219646492,FALSE,37.53,37.19,-0.9059419131,FALSE,during,1351089,3.757924364,125072659,1.092039973,50208,10.49295775,6754870,0.7488520674,0,0,0,0,0,0,0,0
9/21/2020,12.23,11.54,-5.641864268,FALSE,35.4,33.79,-4.548022599,FALSE,12.82,12.21,-4.758190328,FALSE,-4.982692398,FALSE,36.43,36.43,0,FALSE,during,3335927,146.9065324,128408586,2.667191236,119484,137.9780115,6874354,1.768857136,0,0,0,0,0,0,0,0
9/22/2020,11.56,11.8,2.076124567,TRUE,34.15,34.07,-0.2342606149,FALSE,12.3,12.34,0.325203252,TRUE,0.7223557347,TRUE,36.46,35.53,-2.550740538,FALSE,during,1174279,-64.79901988,129582865,0.9144863569,38288,-67.95554216,6912642,0.5569686984,0,0,0,0,0,0,0,0
9/23/2020,11.87,11.5,-3.117101938,FALSE,34.28,33.08,-3.500583431,FALSE,12.53,11.93,-4.788507582,FALSE,-3.802064317,FALSE,35.65,34.39,-3.534361851,FALSE,during,1288750,9.748194424,130871615,0.9945373565,41218,7.652528207,6953860,0.5962698488,0,0,0,0,0,0,0,0
9/24/2020,11.34,11.3,-0.3527336861,FALSE,32.79,32.74,-0.1524855139,FALSE,11.74,11.77,0.2555366269,TRUE,-0.08322752437,FALSE,34.4,34.32,-0.2325581395,FALSE,during,1329804,3.18556741,132201419,1.016113387,48945,18.74666408,7002805,0.703853687,0,0,0,0,0,0,0,0
9/25/2020,11.24,11.53,2.580071174,TRUE,32.56,34.2,5.036855037,TRUE,11.76,12.29,4.506802721,TRUE,4.041242977,TRUE,34,34.64,1.882352941,TRUE,during,1369433,2.980063227,133570852,1.035868609,47017,-3.939115334,7049822,0.671402388,0,0,0,0,0,0,0,0
9/28/2020,11.93,11.95,0.1676445935,TRUE,35.32,35.94,1.755379388,TRUE,12.74,12.76,0.1569858713,TRUE,0.6933366176,TRUE,35.14,35.31,0.483779169,TRUE,during,3293044,140.4676972,136863896,2.465391177,115211,145.0411553,7165033,1.634239843,0,0,0,0,0,0,0,0
9/29/2020,11.92,11.42,-4.194630872,FALSE,35.55,34.51,-2.925457103,FALSE,12.59,12.25,-2.700555997,FALSE,-3.273547991,FALSE,35,34.28,-2.057142857,FALSE,during,1158409,-64.82254716,138022305,0.8463948739,42265,-63.31513484,7207298,0.5898786509,0,0,0,0,0,0,0,0
9/30/2020,11.55,11.33,-1.904761905,FALSE,34.95,34.75,-0.5722460658,FALSE,12.32,12.29,-0.2435064935,FALSE,-0.9068381548,FALSE,34.64,34.33,-0.8949191686,FALSE,during,1354118,16.89463739,139376423,0.9810863541,38899,-7.964036437,7246197,0.5397168259,0,0,0,0,0,0,0,0
10/1/2020,11.51,11.46,-0.4344048653,FALSE,35.23,35.18,-0.1419244962,FALSE,12.45,12.58,1.044176707,TRUE,0.1559491152,TRUE,33.79,33.13,-1.953240604,FALSE,during,1324115,-2.215685782,140700538,0.9500279685,46355,19.16758786,7292552,0.6397148739,0,0,0,0,0,0,0,0
10/2/2020,11,11.77,7,TRUE,33.36,36.01,7.943645084,TRUE,12.05,13,7.883817427,TRUE,7.60915417,TRUE,32.25,32.98,2.263565891,TRUE,during,1369876,3.455968704,142070414,0.9736110604,53522,15.46111531,7346074,0.7339268887,0,0,0,0,0,0,0,0
10/5/2020,11.9,11.76,-1.176470588,FALSE,36.43,36.2,-0.6313477903,FALSE,13.09,13.12,0.2291825821,TRUE,-0.5262119321,FALSE,33.32,33.74,1.260504202,TRUE,during,3605382,163.190391,145675796,2.53774301,120622,125.3690071,7466696,1.641992716,0,0,0,0,0,0,0,0
10/6/2020,11.94,11.51,-3.601340034,FALSE,36.73,34.88,-5.036754696,FALSE,13.28,12.53,-5.647590361,FALSE,-4.76189503,FALSE,34.12,33.39,-2.13950762,FALSE,during,1315442,-63.51449028,146991238,0.9029928349,44955,-62.73067931,7511651,0.6020735276,0,0,0,0,0,0,0,0
10/7/2020,12.31,12.29,-0.162469537,FALSE,36.51,36.38,-0.356066831,FALSE,12.98,13.07,0.6933744222,TRUE,0.0582793514,TRUE,33.64,33.5,-0.4161712247,FALSE,during,1460919,11.05917251,148452157,0.9938816897,49519,10.1523746,7561170,0.6592292427,0,0,0,0,0,0,0,0
10/8/2020,12.62,12.75,1.030110935,TRUE,37.16,37,-0.4305705059,FALSE,13.33,13.16,-1.27531883,FALSE,-0.225259467,FALSE,33.88,35.26,4.073199528,TRUE,during,1508721,3.27204999,149960878,1.016301164,58188,17.50641168,7619358,0.7695634406,0,0,0,0,0,0,0,0
10/9/2020,12.72,12.74,0.1572327044,TRUE,37.05,37.12,0.1889338731,TRUE,13.25,13.2,-0.3773584906,FALSE,-0.01039730437,FALSE,35.68,34.74,-2.634529148,FALSE,during,1523096,0.9527937902,151483974,1.015662232,55316,-4.935725579,7674674,0.7259929249,0,0,0,0,0,0,0,0
10/12/2020,12.7,12.37,-2.598425197,FALSE,36.7,36.38,-0.8719346049,FALSE,13.14,12.92,-1.674277017,FALSE,-1.71487894,FALSE,34.54,34.63,0.260567458,TRUE,during,3941558,158.7859203,155425532,2.60196369,144970,162.076072,7819644,1.888940169,0,0,0,0,0,0,0,0
10/13/2020,12.15,12.14,-0.08230452675,FALSE,35.67,35.26,-1.149425287,FALSE,12.59,12.22,-2.938840349,FALSE,-1.390190054,FALSE,34.73,34.22,-1.468471062,FALSE,during,1349005,-65.77482813,156774537,0.8679429838,50591,-65.10243499,7870235,0.646973187,0,0,0,0,0,0,0,0
10/14/2020,12.2,12.295,0.7786885246,TRUE,35.26,35.61,0.9926262053,TRUE,12.35,12.36,0.08097165992,TRUE,0.6174287966,TRUE,34.06,34.15,0.2642395772,TRUE,during,1617441,19.89881431,158391978,1.031698789,59085,16.78954755,7929320,0.7507399716,0,0,0,0,0,0,0,0
10/15/2020,12.13,12.31,1.483924155,TRUE,35.18,34.25,-2.64354747,FALSE,12.22,12.23,0.08183306056,TRUE,-0.3592634181,FALSE,33.7,34.45,2.225519288,TRUE,during,1739435,7.542408038,160131413,1.098183773,63802,7.983413726,7993122,0.8046339409,0,0,0,0,0,0,0,0
10/16/2020,12.32,12.24,-0.6493506494,FALSE,34.31,34.16,-0.4371903235,FALSE,12.31,12.46,1.218521527,TRUE,0.04399351803,TRUE,34.37,34.1,-0.78556881,FALSE,during,1755188,0.9056389,161886601,1.096092245,70272,10.14074794,8063394,0.8791558542,0,0,0,0,0,0,0,0
10/19/2020,12.37,12.26,-0.8892481811,FALSE,34.45,35.5,3.047895501,TRUE,12.64,12.56,-0.6329113924,FALSE,0.5085786425,TRUE,34.1,33.42,-1.994134897,FALSE,during,4622074,163.3378305,166508675,2.855130673,175742,150.0882286,8239136,2.179504065,0,0,0,0,0,0,0,0
10/20/2020,12.49,12.3,-1.521216974,FALSE,36.16,36.06,-0.2765486726,FALSE,12.75,12.8,0.3921568627,TRUE,-0.4685362613,FALSE,33.66,33.7,0.118835413,TRUE,during,1664748,-63.98266233,168173423,0.9997965571,62491,-64.44162465,8301627,0.7584654507,0,0,0,0,0,0,0,0
10/21/2020,12.31,11.93,-3.086921202,FALSE,35.91,35.54,-1.030353662,FALSE,12.69,12.75,0.4728132388,TRUE,-1.214820542,FALSE,33.51,33.16,-1.044464339,FALSE,during,1894356,13.79235776,170067779,1.126430066,61304,-1.899473524,8362931,0.7384576541,0,0,0,0,0,0,0,0
10/22/2020,12.08,13,7.61589404,TRUE,35.9,37.24,3.732590529,TRUE,12.6,13.15,4.365079365,TRUE,5.237854645,TRUE,33.18,34.86,5.063291139,TRUE,during,2095125,10.59827192,172162904,1.231935298,80165,30.76634477,8443096,0.9585754085,0,0,0,0,0,0,0,0
10/23/2020,12.97,13.43,3.546646106,TRUE,37.1,38.01,2.452830189,TRUE,13.07,12.6,-3.596021423,FALSE,0.801151624,TRUE,34.97,34.16,-2.31627109,FALSE,during,2149270,2.584332677,174312174,1.248393208,82061,2.365121936,8525157,0.9719302019,0,0,0,0,0,0,0,0
10/26/2020,13.15,12.56,-4.486692015,FALSE,37.37,35.34,-5.432164838,FALSE,12.39,11.8,-4.761904762,FALSE,-4.893587205,FALSE,33.61,33.35,-0.7735792919,FALSE,during,5675387,164.0611463,179987561,3.25587529,202854,147.1990349,8728011,2.37947524,0,0,0,0,0,0,0,0
10/27/2020,12.52,11.88,-5.111821086,FALSE,35.11,34.17,-2.677299915,FALSE,11.77,11.23,-4.587935429,FALSE,-4.125685477,FALSE,33.15,32.82,-0.9954751131,FALSE,during,2042183,-64.0168503,182029744,1.13462452,78922,-61.09418597,8806933,0.9042380904,0,0,0,0,0,0,0,0
10/28/2020,11.45,11.11,-2.969432314,FALSE,33.11,32.6,-1.540320145,FALSE,10.89,10.95,0.5509641873,TRUE,-1.319596091,FALSE,32.1,31.57,-1.651090343,FALSE,during,2279457,11.61864534,184309201,1.252244249,88289,11.86868047,8895222,1.002494285,0,0,0,0,0,0,0,0
10/29/2020,11.05,11.56,4.615384615,TRUE,32.63,33.57,2.880784554,TRUE,10.96,11.16,1.824817518,TRUE,3.106995562,TRUE,31.41,32.97,4.966571156,TRUE,during,2424193,6.349582379,186733394,1.315285936,92687,4.981368007,8987909,1.041986361,0,0,0,0,0,0,0,0
10/30/2020,11.47,11.97,4.359197908,TRUE,33.15,33.86,2.141779789,TRUE,11.06,11.28,1.98915009,TRUE,2.830042596,TRUE,32.41,32.62,0.6479481641,TRUE,during,2516425,3.804647567,189249819,1.347603097,100481,8.408946238,9088390,1.117957469,0,0,0,0,0,0,0,0
11/2/2020,11.97,12,0.2506265664,TRUE,34.08,33.78,-0.8802816901,FALSE,11.32,11.19,-1.148409894,FALSE,-0.5926883392,FALSE,33.14,33.99,2.564876282,TRUE,during,6442162,156.0045302,195691981,3.404051869,248756,147.5652113,9337146,2.737074443,0,0,0,0,0,0,0,0
11/3/2020,12.15,11.97,-1.481481481,FALSE,34.32,34.02,-0.8741258741,FALSE,11.34,11.25,-0.7936507937,FALSE,-1.049752716,FALSE,34.49,33.41,-3.131342418,FALSE,during,2485117,-61.42417716,198177098,1.269912537,126806,-49.02394314,9463952,1.358080938,0,0,0,0,0,0,0,0
11/4/2020,12.03,11.92,-0.9143807149,FALSE,34,33.34,-1.941176471,FALSE,11.21,11.01,-1.78412132,FALSE,-1.546559502,FALSE,33.27,33.23,-0.120228434,FALSE,during,2337436,-5.942617591,200514534,1.179468275,102082,-19.49750012,9566034,1.078640297,0,0,0,0,0,0,0,0
11/5/2020,12.02,12.54,4.326123128,TRUE,33.7,35.35,4.896142433,TRUE,11.12,11.6,4.316546763,TRUE,4.512937441,TRUE,33.37,33.17,-0.5993407252,FALSE,during,2716334,16.20998393,203230868,1.354681851,129984,27.33292843,9696018,1.358807631,0,0,0,0,0,0,0,0
11/6/2020,12.47,12.35,-0.9623095429,FALSE,34.9,34.68,-0.6303724928,FALSE,11.44,11.46,0.1748251748,TRUE,-0.4726189536,FALSE,33.1,32.78,-0.9667673716,FALSE,during,2739446,0.8508526566,205970314,1.347947793,128994,-0.7616322009,9825012,1.330381194,0,0,0,0,0,0,0,0
11/9/2020,14.9,15.03,0.8724832215,TRUE,41.9,41.32,-1.38424821,FALSE,14.33,13.2,-7.88555478,FALSE,-2.79910659,FALSE,36.42,36.93,1.400329489,TRUE,during,6978351,154.7358481,212948665,3.388037268,366024,183.7527327,10191036,3.725430564,0,0,0,0,0,0,0,0
11/10/2020,14.74,14.94,1.356852103,TRUE,40.45,40.05,-0.9888751545,FALSE,12.85,12.38,-3.657587549,FALSE,-1.096536867,FALSE,37.05,36.86,-0.5128205128,FALSE,during,2456224,-64.80222907,215404889,1.153434796,139255,-61.95468057,10330291,1.366445963,0,0,0,0,0,0,0,0
11/11/2020,14.77,14.09,-4.603926879,FALSE,40.07,38.51,-3.893186923,FALSE,12.4,12.04,-2.903225806,FALSE,-3.800113203,FALSE,37.09,36.48,-1.644648153,FALSE,during,2717366,10.63184791,218122255,1.261515471,149537,7.383576891,10479828,1.447558447,0,0,0,0,0,0,0,0
11/12/2020,13.64,13.39,-1.832844575,FALSE,37.45,36.85,-1.602136182,FALSE,11.97,11.74,-1.921470343,FALSE,-1.7854837,FALSE,35.86,35.23,-1.756832125,FALSE,during,2766228,1.798138344,220888483,1.268200716,159585,6.719407237,10639413,1.522782626,0,0,0,0,0,0,0,0
11/13/2020,13.61,14.16,4.041146216,TRUE,37.24,38.99,4.69924812,TRUE,11.91,12.24,2.770780856,TRUE,3.837058397,TRUE,35.4,36.08,1.920903955,TRUE,during,2851393,3.078741159,223739876,1.290874455,178802,12.04185857,10818215,1.68056264,0,0,0,0,0,0,0,0
11/16/2020,15.24,14.79,-2.952755906,FALSE,42.18,41,-2.797534376,FALSE,12.87,12.79,-0.6216006216,FALSE,-2.123963635,FALSE,37.59,38.16,1.516360734,TRUE,during,6892284,141.7163821,230632160,3.080489774,457042,155.6134719,11275257,4.224745025,0,0,0,0,0,0,0,0
11/17/2020,14.44,14.86,2.908587258,TRUE,40,40.6,1.5,TRUE,12.48,12.7,1.762820513,TRUE,2.057135924,TRUE,37.81,38.67,2.274530547,TRUE,during,2598149,-62.30351216,233230309,1.126533698,167127,-63.43290113,11442384,1.482245593,0,0,0,0,0,0,0,0
11/18/2020,15.13,14.63,-3.304692664,FALSE,41.49,41.05,-1.060496505,FALSE,12.91,12.74,-1.316808675,FALSE,-1.893999281,FALSE,39.02,37.21,-4.638646848,FALSE,during,2671337,2.816928513,235901646,1.14536443,173367,3.733687555,11615751,1.515130064,0,0,0,0,0,0,0,0
11/19/2020,14.62,14.81,1.299589603,TRUE,41,40.94,-0.1463414634,FALSE,12.73,12.79,0.4713275727,TRUE,0.5415252374,TRUE,36.86,37.4,1.465002713,TRUE,during,2805611,5.026471763,238707257,1.189313872,191843,10.65716082,11807594,1.651576381,0,0,0,0,0,0,0,0
11/20/2020,14.66,14.51,-1.02319236,FALSE,40.71,39.9,-1.989683125,FALSE,12.8,12.53,-2.109375,FALSE,-1.707416828,FALSE,37.35,36.94,-1.09772423,FALSE,during,2887038,2.902291159,241594295,1.209447101,201214,4.884723446,12008808,1.704106696,0,0,0,0,0,0,0,0
11/23/2020,14.75,15.13,2.576271186,TRUE,40.18,40.93,1.866600299,TRUE,12.75,13.56,6.352941176,TRUE,3.59860422,TRUE,37.5,39.36,4.96,TRUE,during,6890643,138.675175,248484938,2.852154684,507159,152.0495592,12515967,4.223225153,0,0,0,0,0,0,0,0
11/24/2020,15.6,15.86,1.666666667,TRUE,42.71,44.96,5.268087099,TRUE,14.32,14.82,3.491620112,TRUE,3.475457959,TRUE,40.51,41.98,3.628733646,TRUE,during,2518894,-63.44471771,251003832,1.013700879,174815,-65.53053382,12690782,1.396735865,0,0,0,0,0,0,0,0
11/25/2020,15.82,15.82,0,FALSE,44.49,45.64,2.584850528,TRUE,14.77,14.94,1.15098172,TRUE,1.245277416,TRUE,41.67,40.81,-2.063834893,FALSE,during,2614319,3.788369022,253618151,1.041545453,181280,3.698195235,12872062,1.428438374,0,0,0,0,0,0,0,0
11/27/2020,15.9,15.71,-1.194968553,FALSE,46.2,45.3,-1.948051948,FALSE,15.12,14.98,-0.9259259259,FALSE,-1.356315476,FALSE,40.7,40.19,-1.253071253,FALSE,during,5455924,108.6938893,259074075,2.151235619,327924,80.89364519,13199986,2.547563864,0,0,0,0,0,0,0,0
11/30/2020,15.65,15.09,-3.57827476,FALSE,46.47,45.05,-3.055734883,FALSE,14.92,14.13,-5.294906166,FALSE,-3.97630527,FALSE,39.8,38.13,-4.195979899,FALSE,during,6758181,23.86867926,265832256,2.608590227,465602,41.98472817,13665588,3.52729162,0,0,0,0,0,0,0,0
12/1/2020,15.4585,15.42,-0.2490539186,FALSE,45.83,45.32,-1.112808204,FALSE,14.42,14.27,-1.040221914,FALSE,-0.8006946789,FALSE,38.96,38.5,-1.180698152,FALSE,during,2578129,-61.851732,268410385,0.9698330213,198697,-57.3247108,13864285,1.453995247,0,0,0,0,0,0,0,0
12/2/2020,14.28,14.97,4.831932773,TRUE,45.1,46.73,3.614190687,TRUE,14.16,14.86,4.943502825,TRUE,4.463208762,TRUE,38.39,39.94,4.037509768,TRUE,during,2692493,4.435930087,271102878,1.003125494,197062,-0.822860939,14061347,1.421364318,0,0,0,0,0,0,0,0
12/3/2020,15.26,15.89,4.128440367,TRUE,47.67,49.91,4.6989721,TRUE,15.19,16.09,5.924950625,TRUE,4.917454364,TRUE,40.07,40.21,0.34938857,TRUE,during,2909115,8.045406246,274011993,1.073066808,219419,11.34516041,14280766,1.560440831,0,0,0,0,0,0,0,0
12/4/2020,16.17,15.61,-3.463203463,FALSE,50.49,49.24,-2.47573777,FALSE,16.4,16.4,0,FALSE,-1.979647078,FALSE,40.77,41.68,2.232033358,TRUE,during,2930831,0.7464813182,276942824,1.069599534,235246,7.213140157,14516012,1.647292589,0,0,0,0,0,0,0,0
12/7/2020,15.705,15.42,-1.814708691,FALSE,49.28,49.2,-0.1623376623,FALSE,16.540001,17.209999,4.050773637,TRUE,0.6912424279,TRUE,41.42,40.9,-1.255432158,FALSE,during,7194035,145.4605878,284136859,2.597660736,594338,152.645316,15110350,4.094361454,1,0,1,#DIV/0!,0,0,0,0
12/8/2020,15.25,15.42,1.114754098,TRUE,49.02,49.04,0.0407996736,TRUE,17.469999,17.629999,0.9158558051,TRUE,0.6904698589,TRUE,40.53,42.24,4.219096965,TRUE,during,2638150,-63.32864658,286775009,0.9284786245,227342,-61.74870192,15337692,1.504544898,1,0,2,100,0,0,0,0
12/9/2020,15.71,15.325,-2.450668364,FALSE,49.84,48.02,-3.651685393,FALSE,18.370001,17.16,-6.586831432,FALSE,-4.229728396,FALSE,42.71,42.8,0.210723484,TRUE,during,2798942,6.094877092,289573951,0.9760062461,215769,-5.090568395,15553461,1.406789235,6,500,8,300,0,0,0,0
12/10/2020,15.01,15.5,3.26449034,TRUE,46.74,49.64,6.20453573,TRUE,16.75,17.99,7.402985075,TRUE,5.624003715,TRUE,43.2,44.01,1.875,TRUE,during,2835700,1.313281947,292409651,0.97926626,235723,9.247853028,15789184,1.515566214,2,-66.66666667,10,25,0,0,0,0
